state,year,quarter,category,transaction_count,transaction_amount,log_transaction_amount
Arunachal Pradesh,2019,4,Peer-to-peer payments,177833,1100137447.9340453,20.818700962521092
Arunachal Pradesh,2019,4,Merchant payments,19769,23192271.691576812,16.959329707516265
Arunachal Pradesh,2019,4,Financial Services,314,305379.7987782319,12.629314797420216
Arunachal Pradesh,2019,4,Others,2376,3421174.01227797,15.045494620873352
Arunachal Pradesh,2020,1,Recharge & bill payments,329834,86011654.77474582,18.2699933772986
Arunachal Pradesh,2020,1,Peer-to-peer payments,203429,1263912288.4066367,20.95747773897117
Arunachal Pradesh,2020,1,Merchant payments,31181,28553052.133918796,17.167274428240706
Arunachal Pradesh,2020,1,Financial Services,470,337812.94816169393,12.730250573686606
Arunachal Pradesh,2020,1,Others,2261,2943873.0666838237,14.895236981653685
Arunachal Pradesh,2020,2,Recharge & bill payments,522495,145198528.22961134,18.79361253103102
Arunachal Pradesh,2020,2,Peer-to-peer payments,247861,1630654426.0441835,21.212247260174106
Arunachal Pradesh,2020,2,Merchant payments,35169,46446966.612447515,17.653821738260973
Arunachal Pradesh,2020,2,Financial Services,1310,2655507.6964110374,14.792146793706875
Arunachal Pradesh,2020,2,Others,1939,1761404.4023099935,14.381622572403405
Arunachal Pradesh,2020,3,Recharge & bill payments,514907,153463816.21184397,18.84897537871594
Arunachal Pradesh,2020,3,Peer-to-peer payments,370418,2361603431.37578,21.582606645780526
Arunachal Pradesh,2020,3,Merchant payments,72736,88145178.69272713,18.29449578230365
Arunachal Pradesh,2020,3,Financial Services,1761,4030599.9171272423,15.209426033756621
Arunachal Pradesh,2020,3,Others,3005,2695539.3607389224,14.807109247139213
Arunachal Pradesh,2020,4,Peer-to-peer payments,522019,3254744938.4105625,21.903379749908577
Arunachal Pradesh,2020,4,Recharge & bill payments,513895,152389181.21743062,18.84194821587216
Arunachal Pradesh,2020,4,Merchant payments,167387,156682926.02384603,18.86973474812842
Arunachal Pradesh,2020,4,Financial Services,1749,2391651.8783250954,14.687495265764992
Arunachal Pradesh,2020,4,Others,4079,4055324.315454754,15.215541468073232
Arunachal Pradesh,2021,1,Peer-to-peer payments,566209,3460488558.9436507,21.96467561834379
Arunachal Pradesh,2021,1,Recharge & bill payments,450649,142358376.9003836,18.7738582241917
Arunachal Pradesh,2021,1,Merchant payments,155966,204958020.0891498,19.138315740958504
Arunachal Pradesh,2021,1,Financial Services,1558,2672460.4740365944,14.798510506075502
Arunachal Pradesh,2021,1,Others,3074,3301662.6094231335,15.009937023476477
Arunachal Pradesh,2021,2,Peer-to-peer payments,762946,4000960152.0755496,22.109800207530615
Arunachal Pradesh,2021,2,Recharge & bill payments,556680,165579844.25105897,18.924964085087343
Arunachal Pradesh,2021,2,Merchant payments,243375,283709438.5363142,19.463461172176956
Arunachal Pradesh,2021,2,Financial Services,1582,2761076.7934988844,14.831131666357042
Arunachal Pradesh,2021,2,Others,3755,3415105.3379601175,15.043719188997144
Arunachal Pradesh,2021,3,Peer-to-peer payments,986088,5033603845.032885,22.339402034899955
Arunachal Pradesh,2021,3,Recharge & bill payments,600102,187390578.30403775,19.048705655982246
Arunachal Pradesh,2021,3,Merchant payments,314658,449869060.7842621,19.924467124574797
Arunachal Pradesh,2021,3,Financial Services,1934,3348547.8272713376,15.024037624059984
Arunachal Pradesh,2021,3,Others,4185,3912143.3503634185,15.179596208833232
Arunachal Pradesh,2021,4,Peer-to-peer payments,1227616,6022733378.120082,22.518807042905493
Arunachal Pradesh,2021,4,Recharge & bill payments,633248,207784816.33218512,19.152013570111144
Arunachal Pradesh,2021,4,Merchant payments,521447,704195694.9939187,20.372566852757885
Arunachal Pradesh,2021,4,Financial Services,2386,3933557.2795471298,15.185054988847886
Arunachal Pradesh,2021,4,Others,5901,4862905.885615055,15.397146941683596
Arunachal Pradesh,2022,1,Peer-to-peer payments,1403584,6670641250.45945,22.620981831901915
Arunachal Pradesh,2022,1,Merchant payments,720803,917155358.7177179,20.63678743759102
Arunachal Pradesh,2022,1,Recharge & bill payments,670576,231933129.00412333,19.261959655342697
Arunachal Pradesh,2022,1,Financial Services,3053,3359625.792926075,15.02734045223636
Arunachal Pradesh,2022,1,Others,6052,5002264.113148138,15.42540139044423
Arunachal Pradesh,2022,2,Peer-to-peer payments,1751568,7627061474.687715,22.754968480367133
Arunachal Pradesh,2022,2,Merchant payments,1108353,1255513517.3639429,20.950810503818914
Arunachal Pradesh,2022,2,Recharge & bill payments,688770,241162643.19480157,19.300982136008706
Arunachal Pradesh,2022,2,Financial Services,2466,4063469.0998270046,15.217547870916999
Arunachal Pradesh,2022,2,Others,5768,3864269.879579009,15.167283575268133
Arunachal Pradesh,2022,3,Peer-to-peer payments,1967086,7365427284.274204,22.720062900829785
Arunachal Pradesh,2022,3,Merchant payments,1316326,1413247143.4889917,21.069155832989765
Arunachal Pradesh,2022,3,Recharge & bill payments,649322,238448083.80779752,19.289662170836444
Arunachal Pradesh,2022,3,Financial Services,1997,4763324.776043448,15.376456674681773
Arunachal Pradesh,2022,3,Others,4687,3224948.7015704075,14.986427911678108
Arunachal Pradesh,2022,4,Peer-to-peer payments,2251135,7768088687.67791,22.773289985053307
Arunachal Pradesh,2022,4,Merchant payments,1704968,1669602212.9174638,21.235851239743074
Arunachal Pradesh,2022,4,Recharge & bill payments,669151,239412553.61214688,19.29369879170203
Arunachal Pradesh,2022,4,Financial Services,2617,3785469.3993366556,15.146680717009167
Arunachal Pradesh,2022,4,Others,4838,4020773.8953960314,15.206985202068136
Arunachal Pradesh,2023,1,Peer-to-peer payments,3879583,13170741327.0,23.301263640259418
Arunachal Pradesh,2023,1,Merchant payments,2922784,2802762028.0,21.75387120684498
Arunachal Pradesh,2023,1,Recharge & bill payments,1229475,409663161.0,19.830845823902905
Arunachal Pradesh,2023,1,Financial Services,4142,6310412.0,15.657711684039555
Arunachal Pradesh,2023,1,Others,6841,5101526.0,15.445050464644503
Arunachal Pradesh,2023,2,Peer-to-peer payments,4883817,15695323405.0,23.47662863269863
Arunachal Pradesh,2023,2,Merchant payments,4091876,3651614280.0,22.01843517553593
Arunachal Pradesh,2023,2,Recharge & bill payments,1374689,447452168.0,19.919080205050385
Arunachal Pradesh,2023,2,Financial Services,3392,5815474.0,15.576033025895486
Arunachal Pradesh,2023,2,Others,6714,5493337.0,15.519046643291693
Arunachal Pradesh,2023,3,Peer-to-peer payments,5889357,16351752522.0,23.517600916496527
Arunachal Pradesh,2023,3,Merchant payments,5451474,4277046551.0,22.176528550396622
Arunachal Pradesh,2023,3,Recharge & bill payments,1450780,482412481.0,19.994310077835205
Arunachal Pradesh,2023,3,Financial Services,4825,11365670.0,16.246108054441024
Arunachal Pradesh,2023,3,Others,5997,4813862.0,15.387010438257963
Arunachal Pradesh,2023,4,Peer-to-peer payments,6678381,18554712209.0,23.643989621233597
Arunachal Pradesh,2023,4,Merchant payments,6435278,5043099494.0,22.34128670917416
Arunachal Pradesh,2023,4,Recharge & bill payments,1491471,515181105.0,20.060029058945297
Arunachal Pradesh,2023,4,Financial Services,5573,11079378.0,16.220596190781315
Arunachal Pradesh,2023,4,Others,7039,4727608.0,15.368930135832768
Arunachal Pradesh,2024,1,Merchant payments,7491171,5669482843.0,22.458363741355186
Arunachal Pradesh,2024,1,Peer-to-peer payments,7238315,19793142980.0,23.708601400575418
Arunachal Pradesh,2024,1,Recharge & bill payments,1664938,568014875.0,20.157658166483316
Arunachal Pradesh,2024,1,Financial Services,6408,13072238.0,16.386001379268517
Arunachal Pradesh,2024,1,Others,5582,3331540.0,15.018945517677723
Arunachal Pradesh,2024,2,Merchant payments,9567105,6815204405.0,22.642421895188765
Arunachal Pradesh,2024,2,Peer-to-peer payments,8120757,22271137791.0,23.826557407705387
Arunachal Pradesh,2024,2,Recharge & bill payments,1776684,595957635.0,20.20568014196637
Arunachal Pradesh,2024,2,Financial Services,7896,20769976.0,16.84901908848529
Arunachal Pradesh,2024,2,Others,5930,3281823.0,15.003909923356353
Arunachal Pradesh,2024,3,Merchant payments,12464040,7709848647.0,22.76576439371937
Arunachal Pradesh,2024,3,Peer-to-peer payments,10083155,23214155044.0,23.86802806081428
Arunachal Pradesh,2024,3,Recharge & bill payments,1886589,653172013.0,20.29735107368468
Arunachal Pradesh,2024,3,Financial Services,8170,21220623.0,16.870484096938302
Arunachal Pradesh,2024,3,Others,5188,3560378.0,15.085377557835836
Arunachal Pradesh,2024,4,Merchant payments,14117429,8515314488.0,22.865132083908104
Arunachal Pradesh,2024,4,Peer-to-peer payments,10758583,25848886063.0,23.97553334467061
Arunachal Pradesh,2024,4,Recharge & bill payments,1886780,695358159.0,20.35993760891747
Arunachal Pradesh,2024,4,Financial Services,25593,16838759.0,16.639193929863048
Arunachal Pradesh,2024,4,Others,5072,3489404.0,15.065241792538014
Assam,2018,1,Recharge & bill payments,632092,93491181.14056379,18.3533776811545
Assam,2018,1,Peer-to-peer payments,318025,993525195.9818655,20.716769981468325
Assam,2018,1,Merchant payments,40482,34501622.89266755,17.356516950246544
Assam,2018,1,Financial Services,18172,4936862.200688562,15.412240707861466
Assam,2018,1,Others,48110,31349593.99668264,17.260711906193652
Assam,2018,2,Recharge & bill payments,984160,174427478.21340805,18.977019621324267
Assam,2018,2,Peer-to-peer payments,530781,2064314053.1339972,21.44806383100153
Assam,2018,2,Merchant payments,79307,73366344.80739225,18.11097588445317
Assam,2018,2,Financial Services,22773,7051504.657611102,15.768751720441431
Assam,2018,2,Others,46852,31425754.725386057,17.26313836069195
Assam,2018,3,Recharge & bill payments,1275136,254569069.32411742,19.355082753299065
Assam,2018,3,Peer-to-peer payments,843571,3424136709.5088205,21.954115221563427
Assam,2018,3,Merchant payments,159532,96783839.37466942,18.38799060003285
Assam,2018,3,Financial Services,22677,4741123.821880115,15.37178496971319
Assam,2018,3,Others,50935,30904247.884785894,17.246404236777117
Assam,2018,4,Recharge & bill payments,1703488,317661277.3470997,19.57649621062529
Assam,2018,4,Peer-to-peer payments,1279089,5284776455.070784,22.388096157563396
Assam,2018,4,Merchant payments,667293,240563395.2777939,19.29849421475986
Assam,2018,4,Financial Services,28035,6331912.52655252,15.661113043312485
Assam,2018,4,Others,56267,38689818.79087821,17.471087068895834
Assam,2019,1,Recharge & bill payments,1993220,400281677.94382846,19.80767905460121
Assam,2019,1,Peer-to-peer payments,1976310,7291433300.700247,22.70996597567158
Assam,2019,1,Merchant payments,494871,266644645.74929428,19.40142741886447
Assam,2019,1,Financial Services,20162,4612454.1127945455,15.344270835640108
Assam,2019,1,Others,48442,39127457.944687635,17.482335053276234
Assam,2019,2,Recharge & bill payments,2512932,539315772.8606573,20.105811808647857
Assam,2019,2,Peer-to-peer payments,2293770,10035232820.852964,23.029368019907434
Assam,2019,2,Merchant payments,573646,326844709.5879724,19.604995724896725
Assam,2019,2,Financial Services,13654,4037222.414240564,15.211067739953664
Assam,2019,2,Others,60927,49538663.41037582,17.71826402183921
Assam,2019,3,Peer-to-peer payments,2713539,11835800855.176552,23.194394746078935
Assam,2019,3,Recharge & bill payments,2645302,639885372.7480905,20.27679961475843
Assam,2019,3,Merchant payments,513728,421380275.4207429,19.859046253352275
Assam,2019,3,Financial Services,8606,6403456.344768786,15.672348612589063
Assam,2019,3,Others,61396,46973660.73634353,17.665097614009525
Assam,2019,4,Peer-to-peer payments,3222143,14083346879.361855,23.368258864000207
Assam,2019,4,Recharge & bill payments,2937800,704118873.972094,20.372457756362117
Assam,2019,4,Merchant payments,544053,456318130.082201,19.938700780111944
Assam,2019,4,Financial Services,9621,3492255.0860687294,15.066058528323973
Assam,2019,4,Others,46893,34707757.009855896,17.36247379369926
Assam,2020,1,Peer-to-peer payments,4058740,18977446151.768826,23.666517066426266
Assam,2020,1,Recharge & bill payments,3897975,971722606.1579468,20.69458093811271
Assam,2020,1,Merchant payments,792646,675423852.9512749,20.3308509835498
Assam,2020,1,Financial Services,10173,7054325.507515656,15.76915167556767
Assam,2020,1,Others,49326,36781411.34368035,17.420503176176997
Assam,2020,2,Recharge & bill payments,6045321,1612522828.7163475,21.201065764497606
Assam,2020,2,Peer-to-peer payments,3648386,17358374071.26616,23.577340882360623
Assam,2020,2,Merchant payments,742400,749018053.2400584,20.434273645650343
Assam,2020,2,Financial Services,19814,18130004.687672265,16.71307889644705
Assam,2020,2,Others,49278,28255168.009208795,17.156786972596368
Assam,2020,3,Peer-to-peer payments,5637893,26646565777.43919,24.00592611540617
Assam,2020,3,Recharge & bill payments,5292154,1627282415.9451878,21.210177231524344
Assam,2020,3,Merchant payments,1383230,1492484153.3873158,21.123707786348753
Assam,2020,3,Financial Services,24954,28452966.026372254,17.163763002250803
Assam,2020,3,Others,59480,36605946.74600269,17.415721291890193
Assam,2020,4,Peer-to-peer payments,7538478,36013292450.814384,24.307153942024758
Assam,2020,4,Recharge & bill payments,5383505,1662189124.4177454,21.231401320779128
Assam,2020,4,Merchant payments,2392184,2466913305.59039,21.626233532648108
Assam,2020,4,Financial Services,29764,32314809.975261033,17.291036227219383
Assam,2020,4,Others,79523,51901628.46643049,17.7648607439136
Assam,2021,1,Peer-to-peer payments,9449096,45476079487.10464,24.54045229912503
Assam,2021,1,Recharge & bill payments,6494111,2103017761.546533,21.46663917992067
Assam,2021,1,Merchant payments,3459132,3657261586.2001615,22.019980504099674
Assam,2021,1,Financial Services,34049,41291047.3832124,17.536156288269225
Assam,2021,1,Others,75672,48814663.88782827,17.703541335675773
Assam,2021,2,Peer-to-peer payments,11668399,51521387890.61253,24.66526285726966
Assam,2021,2,Recharge & bill payments,9058005,2657676415.2458973,21.70071805026524
Assam,2021,2,Merchant payments,4562669,4914753140.040101,22.315507363656543
Assam,2021,2,Financial Services,49671,46106001.498141706,17.646453705524248
Assam,2021,2,Others,94161,52549929.267157935,17.777274328305534
Assam,2021,3,Peer-to-peer payments,15617592,64131823895.235466,24.88420655031145
Assam,2021,3,Recharge & bill payments,10284267,3248364164.1984267,21.901417372787986
Assam,2021,3,Merchant payments,7431371,8208706348.034584,22.828461177841135
Assam,2021,3,Financial Services,39479,43889820.495989755,17.597192994579128
Assam,2021,3,Others,131732,67715045.34317216,18.030818963456994
Assam,2021,4,Peer-to-peer payments,21393962,86801625126.53499,25.1868911811049
Assam,2021,4,Merchant payments,12895755,13378765005.905182,23.316934585959338
Assam,2021,4,Recharge & bill payments,11484376,3842004488.3733196,22.069260069791135
Assam,2021,4,Financial Services,60724,65456475.826191336,17.996896003807493
Assam,2021,4,Others,185544,97116796.57575196,18.391424910841284
Assam,2022,1,Peer-to-peer payments,27156085,108855352347.44865,25.413285795199872
Assam,2022,1,Merchant payments,19011883,18833132506.022354,23.658883523029896
Assam,2022,1,Recharge & bill payments,12474674,4424035840.366192,22.210318202708265
Assam,2022,1,Financial Services,68432,73257991.39188361,18.109497911061258
Assam,2022,1,Others,178812,94659207.47378007,18.365793720626094
Assam,2022,2,Peer-to-peer payments,33879530,123829913105.31845,25.542174792455643
Assam,2022,2,Merchant payments,28377534,24333260089.826862,23.915109979456144
Assam,2022,2,Recharge & bill payments,13858113,4814695679.877083,22.294938677889096
Assam,2022,2,Financial Services,50785,55549153.74320389,17.832778857790203
Assam,2022,2,Others,168763,77624058.0178437,18.167387975991062
Assam,2022,3,Peer-to-peer payments,37000266,127264703851.96637,25.56953503660895
Assam,2022,3,Merchant payments,34935460,28789992307.161205,24.083293674399957
Assam,2022,3,Recharge & bill payments,13974568,5295136932.037907,22.39005467648464
Assam,2022,3,Financial Services,65066,62882386.459812224,17.956776673872902
Assam,2022,3,Others,138451,76363577.27323309,18.151016416295313
Assam,2022,4,Peer-to-peer payments,44828832,150693397669.18314,25.738513130538724
Assam,2022,4,Merchant payments,43605784,36033810141.574844,24.3077235052848
Assam,2022,4,Recharge & bill payments,15344794,5773980885.270762,22.476627607871798
Assam,2022,4,Financial Services,74414,75960367.91633397,18.145722300615024
Assam,2022,4,Others,127443,76370123.60102956,18.151102138407424
Assam,2023,1,Merchant payments,48987048,39416860194.0,24.397459485448017
Assam,2023,1,Peer-to-peer payments,48461200,166509153749.0,25.838316122333183
Assam,2023,1,Recharge & bill payments,16113464,6266406177.0,22.558468849909833
Assam,2023,1,Financial Services,82270,86978703.0,18.281173865045755
